,Summary,OverallRating,Pros,Cons,Helpful,date,Position,City,State,Status,Tenure
582,run away,2.0,benefits pay after you put in 10+ years,hours management (managers) stressful expectations are not  reality they hire supervisors with NO TECHNICAL SKILLS,1 person found this review helpful,2017-03-28, Anonymous Employee ,,,Former Employee,
583,HR Associate,1.0,"Given the treatment of long island employees, none","layoffs,budget cuts, no job security, culture of fear",2 people found this review helpful,2017-03-28, Human Resources ,Bethpage, NY,Current Employee, more than 1 year
584,OK,3.0,"Lots of fringe benefits, 401k, health and legal coverage, free cable services",Very dependent on customer feedback scores regardless of result,Be the first to find this review helpful,2017-03-27, Anonymous Employee ,,,Former Employee,
585,good compayn,5.0,good poay with benefits ok,no cons at the moment,Be the first to find this review helpful,2017-03-24, Anonymous Employee ,,,Current Employee,
586,Ad Ops,4.0,Great atmosphere : serious work done there while there are opportunities to steam off,"A merger is going underway, which gives litlle FOV regarding the future and the possibilities of going forward",Be the first to find this review helpful,2017-03-23, Anonymous Employee ,,,Current Employee,
587,Good place to work,3.0,Experiment with new products frequently,Rigid in work hours and location,Be the first to find this review helpful,2017-03-22, Anonymous Employee ,,,Former Employee,
588,Great before Altice,3.0,"Great pay, benefits, overtime, raises. The c ok many cared about you as an individual until the take over.",The management was not always the best.,Be the first to find this review helpful,2017-03-17, Customer Service Representative ,Newark, NJ,Former Employee, more than 1 year
589,AlticeUSA,2.0,"SInce the company I am employed with was recently purchased by Altice, it is too soon for evaluate the Pro's",First impressions are Altice is more concerned about trimming/saving money rather than capitalizing on what/doesn;t work.,3 people found this review helpful,2017-03-15, Anonymous Employee ,Bethpage, NY,Current Employee, more than 10 years
590,Assistant to V.P,3.0,We have a great team and everyone is willing to help,I can't say anything bad about working here I love it. Every jobs has it's up's and down,Be the first to find this review helpful,2017-03-08, Assistant to V P ,,,Current Employee, more than 8 years
591,CSR 2,3.0,Not sure never worked with Altice only Cablevision/Optimum they had great benefits.,Did not want to value seniority only your numbers and strict numbers they are...,Be the first to find this review helpful,2017-03-07, CSR2 ,,,Former Employee, more than 8 years
592,Outbound sales representative,5.0,Competitive pay and great benefits,Could be more incentives for top perfomers,Be the first to find this review helpful,2017-03-06, Anonymous Employee ,,,Current Employee,
593,Rating working for Altice.,4.0,Challenging job.  Not at all boring. Working outdoors in nice weather. Excellent support from management. Good comp plan and benefits.,Working outdoors at night when it's 10 degrees out. Getting doors slammed in your face. Not an easy sale.,1 person found this review helpful,2017-03-05, Account Executive ,Wappingers Falls, NY,Former Employee, more than 3 years
594,Good job,3.0,"Great pay, updated facility, exciting work atmosphere",Workplace culture needs improvement. The office is lacking clear leadership.,Be the first to find this review helpful,2017-02-28, Technical Support ,,,Current Employee, less than 1 year
595,Good Company to work for,4.0,Great benefits and opportunities. fast moving enviroment,They can improve their new hire training,Be the first to find this review helpful,2017-02-27, Technical Support Supervisor ,Bronx, NY,Current Employee, more than 8 years
596,Management,3.0,Most of the people are nice and willing to help. Benefits are ok.,Altice admitted not liking to pay salary and its recent acquisition of Cable Vision and SuddenLink is proving just that. Large job cuts and early retirement options is leaving workers with much more work to do. Barely can catch a break.,3 people found this review helpful,2017-02-22, Technologist ,Edison, NJ,Current Employee, more than 1 year
597,Customer Service job pays okay for a single person but not for a family.,2.0,Once you master the work you can become a pro.,Goals and what they require change monthly which causes confusion. This job is not for someone with a family there are forced shift bids every few months.  You can't tell your wife or husband to quit there job each time there is a shift bid.  No job security this job is a revolving door.,Be the first to find this review helpful,2017-02-22, Customer Service Representative ,Melville, NY,Former Employee, more than 5 years
598,It was great at first,2.0,"-Pay was great
-Benefits
- Co workers were friendly","- Stuck all day taking calls
- no room for advancement
- favoritism 
- micromanaged
- new owners made everything worse
- constant changes without communicating to your employees
- often got in trouble because you did not follow a new policy you had no idea existed",1 person found this review helpful,2017-02-20, Tech Support Representative ,Shelton, CT,Former Employee, more than 5 years
599,TECH SUPPORT REP,2.0,"Great Medical benefits, and discounted cable services",Don't let you take your own vacation time,Be the first to find this review helpful,2017-02-19, Anonymous Employee ,,,Current Employee,
600,CSR2,3.0,A good place to work,"job security unsure, I was displaced from my job along with approx 600 employees Altice closed all cal centers in CT",Be the first to find this review helpful,2017-02-17, CSR2 ,Shelton, CT,Former Employee, more than 8 years
601,Reinvention,3.0,"Pay is good
Life and work balance is good",Everyone not being on the same page./,Be the first to find this review helpful,2017-02-16, Anonymous Employee ,,,Current Employee,
602,Director of Government Affairs,5.0,"Fast paced, highly rewarding position.   Act as the face of the Company to over 1000 elected officials on local, state and Federal level",Longevity is not valued as high as it should be,Be the first to find this review helpful,2017-02-14, Anonymous Employee ,,,Former Employee,
603,Technical support,1.0,Low cost for Cale phone and internet no other por,Sinces the company was bought out the company has gone downhill. Dirty work environment bathroom are always a mess stuff all over floor have not been cleaned in months. Policy change depending on who you ask and are not informed of the changes. Due to other departments messing up often ex sales promising something getting screamed at by people that we can do that. No personal life due to you schedule changing every 6 months and is a 24 hr call center people have gone from working 7am-330 to 12pm- 830am and could not do anything about it. Turn over very fast in a new hire class of 20 5 will quit after a month and less the 10 will stay for more the a year. Your value as a employee is graded on how will the customer likes the company (NPS). So every time the company does something ex raise prices you value goes down if a customer said on a servey it took 10 hrs to fix issue and call was 5 mins and fix give a 0 you failed the call. Evey fells that tech support will last as long as they promised New York state witch was 4 years. Pass that doesn't look good.There are so many cons,2 people found this review helpful,2017-02-13, Anonymous Employee ,,,Current Employee,
604,Still a great company to work for but with the buy its the future is uncertain,5.0,Competitive pay and decent benefits,New ownership a lot is changing.  Future is uncertain.,Be the first to find this review helpful,2017-02-10, Anonymous Employee ,,,Current Employee,
605,Completely NonTransparent,2.0,It was a job. That is about it.,"The company has these ""revolutionary"" visions but everything it seems to implement or try completely fails. Upper management doesn't have a clue and the company seems to do anything in it's power to make a quick buck disregarding integrity and it's customers.",Be the first to find this review helpful,2017-02-07, Anonymous Employee ,,,Former Employee,
606,CSR 3,2.0,"Pay, free cable, coworkers.","Costly insurance. High copays, no tenure. Easily written up",Be the first to find this review helpful,2017-02-07, Customer Service Representative III ,Bronx, NY,Former Employee, more than 3 years
607,Customer Service Coordinator II,3.0,Currently there are NO Pros to working with this company.,New administration Not for everyone don't bother.,2 people found this review helpful,2017-02-07, Anonymous Employee ,New York, NY,Current Employee, more than 10 years
608,Area Fleet Manager,1.0,Clean work environment good communications,They hold the truth back from employees,Be the first to find this review helpful,2017-02-06, Fleet Manager ,Bridgeport, CT,Current Employee, more than 10 years
609,"Hard work, good pay",4.0,You will love the coworkers. Energetic environment.,"High turnover, if you survive first 3 months you should be ok.",Be the first to find this review helpful,2017-02-03, Retention Representative ,Bronx, NY,Current Employee, more than 5 years
610,Company review,3.0,Good work culture; very supporting team members and business people.,not much chances to advance in career.,1 person found this review helpful,2017-02-03, Senior Programmer Analyst ,Jericho, NY,Current Employee, more than 8 years
611,Good pay and benefits,3.0,Current benefits are good but bound to change (not for the better) in the very near future,The employee downsizing is emminent,Be the first to find this review helpful,2017-02-02, TSR ,Jericho, NY,Current Employee, less than 1 year
612,Still working and close to home,4.0,"Good pay, benefits, cable benefit, 401k. Steady work Guaranteed 40 hour work week. I work close to home which is nice","A lot of changes since Altice took over Cablevision, a lot of uncertainty for what the future holds.  A lot of older technicians recently had voluntary buy out packages to retire early.",2 people found this review helpful,2017-02-02, Outside Plant Technician ,Wanaque, NJ,Current Employee, more than 8 years
613,inbound sales,3.0,good commission and bonus pay,phone system is horrible filtering non sales calls,Be the first to find this review helpful,2017-02-01, Anonymous Employee ,,,Former Employee,
614,TSG OV2 Technical Support Representative,2.0,The pay was good and the medical and benefits in general were above average while I was employed there.,"The company measured everything, average seconds on the phone, average seconds between call, average seconds in personal time etc. just like any call center.",1 person found this review helpful,2017-01-31, TSG OV2 Technical Support Representative ,Shelton, CT,Former Employee, more than 8 years
615,Customer service,4.0,Willing to work with you,On phones all of time,Be the first to find this review helpful,2017-01-30, Anonymous Employee ,,,Current Employee,
616,Profit oriented,3.0,Altice is bound and determined to grow in the US.,"Senior management is only interested in saving money: there is a lot of lip service paid to ""fearless reinvention"", however if an idea will require an investment of money or manpower it will be a non-starter, regardless of how innovative it might be.",2 people found this review helpful,2017-01-29, Anonymous Employee ,,,Current Employee,
617,No Idea how to run a company,1.0,No pros. The pros have left the building.,"All the cons. Blind money saving techniques. Changing rules. No HR. Employees fend for themselves. 
Biggest issue is that everything goes through an investment committee. Need paper, toner, equipment, computers, tools, etc. We'll send the request to a committee that has no idea what you do and they reject it. Or worse they approve and on to fifteen layers of approval process and finding vendors. Found a vendor and negotiated a price, well let them try to do the same and screw it up. BTW lets not pay the vendors until the last minute. But that's ok, the part came and is now obsolete. 
Now imagine that in every aspect of the company. 
Everyone is stressed and confused.",6 people found this review helpful,2017-01-29, Anonymous Employee ,New York, NY,Current Employee, more than 8 years
618,Senior Bookkeeper,4.0,Competitive salary for Long Island,Constant change and downsizing has been frequent,Be the first to find this review helpful,2017-01-26, Anonymous Employee ,,,Current Employee,
619,Altice formerly known as Cablevision,2.0,Health Benefits but those are changing since they just bought Cablevision/Optimum,The uncertainty of job security since 600 CT employees let go and others as well as voluntary separation with severance.,Be the first to find this review helpful,2017-01-26, Anonymous Employee ,,,Former Employee, more than 8 years
620,Disappointing Company,1.0,"-Compensation is adequate
-Vacation, Sick, and Personal time off","This company used to have many great benefits and was a pleasure to be a part of, but it has changed dramatically. We were told that our positions would have days off with one day on the weekend and one day during the week upon being hired. We were then told two weeks into our training class that our days off would be during the week only and that we would have to work all weekend. It is not a very pleasant way to start a new position with the company already lying to you during your second week of training. They rushed through our training class without even finishing and then still hold us responsible for knowing everything. The metrics are unrealistic and required to get a shift that is worth anything. This job could be such a great opportunity, but many are leaving due to the unrealistic expectations and the poor quality of life.",2 people found this review helpful,2017-01-25, Anonymous Employee ,,,Current Employee,
621,,3.0,Work life balance not too bad,Not much room for growth,Be the first to find this review helpful,2017-01-24,  ,,,Current Employee,
622,Stay away.,1.0,I no longer have any pros.,Working 7 days a week as a salaried employee. The new owners are clueless as to how a business should run within the different areas of the U.S. They put an Engineer and Oil Executive in charge of marketing. They don't realize they are sinking the company into the ground. I have worked here for five years and this is the first time I have ever wanted to leave the company.,6 people found this review helpful,2017-01-24, Senior Manager ,Bethpage, NY,Current Employee, more than 5 years
623,Worst experience if you are not from their non US companies,1.0,Almost nothing. You can find more at any other company,No work  -  life balance. All you do is reports that seem to go nowhere.,2 people found this review helpful,2017-01-24,  ,Norwalk, CT,Former Employee, less than 1 year
624,Corporate Boothcamp,3.0,Compensation is great above industry standards.,No work life balance,Be the first to find this review helpful,2017-01-23, Operations Supervisor ,Bronx, NY,Former Employee, more than 8 years
625,Supervisor,1.0,They are always thinking of technological innovations.,Them cutting cost in any way possible,Be the first to find this review helpful,2017-01-22, Supervisor ,Bronx, NY,Former Employee, more than 8 years
626,Field Service Tech,3.0,"Not stuck at a desk
Issued all necessary tools
Issued all safety gear 
Issues all uniforms
Issued company work truck
Work independently
Paid training
Benefits kick in day of hire
Everyone loves someone who can make their internet great
Ever changing technology and training on the latest
The slew of stories you will have are well worth it
Overtime overtime overtime
Health/dental/vision coverage is very good
Potential performance bonuses","Favoritism is abundant
Many many protocols to follow
Inconsistency in treatment by supervisors and management
You will rarely get out on time (overtime is paid though)
Working in extreme conditions (though this is made abundantly clear to you during the interview 
process)
An ever changing indistry requires extreme flexibility, do not get used to one thing, it may be different by tomorrow. 
For some, hard and physically demanding work",Be the first to find this review helpful,2017-01-19, Anonymous Employee ,,,Current Employee,
627,Uncertain,3.0,"Still employed, very happy about that","Right now there are many changes, very concerned about job stability",Be the first to find this review helpful,2017-01-19,  ,Katy, TX,Current Employee, more than 3 years
628,Friendly review,4.0,great environment. great people and good benefits,management and company policies in regards to promotional deals.,Be the first to find this review helpful,2017-01-19, Anonymous Employee ,,,Former Employee,
629,Dont work for them,2.0,Nothing about Altice is good. Nothing. Only good thing is the employees who worked for previous company are still here.,"They don't care about your family, financial well-being. Just another company that only cares about how much padding is in there back pocket.",3 people found this review helpful,2017-01-18,  ,,,Current Employee,
630,Do not recommend,1.0,Gained many friends and pay,"Everyone knows there are supposed to be changes in this work environment. However, the changes that are constantly made is more for better business not thinking about the employees. No employee appreciation at all. It is ridiculous.",2 people found this review helpful,2017-01-17, Customer Service Representative ,,,Current Employee, more than 1 year
631,Innovative,3.0,"Very innovative and forward leaning company that is changing the way cable industry conducts business.  This company has multiple business units,(cable, news, and telecommunication) that are creative and competitive in their respective markets.","The corporate model is built around leveraging outsourcing and offshoring, as a resulted employees of Altice USA will be those strategic assets need to drive the creative vision.",Be the first to find this review helpful,2017-01-16, Senior Director ,Amsterdam,,Current Employee, more than 1 year
632,Supervisor,5.0,Great Co-workers and Management to work with and for,No real cons to add here.,Be the first to find this review helpful,2017-01-11,  ,Bronx, NY,Current Employee, more than 5 years
633,Show them the money,1.0,The benefits are ok for the company,Awful place to work with an employee morale taking a back seat,2 people found this review helpful,2017-01-10, Supervisor ,Southington, CT,Former Employee, more than 8 years
634,Call Center Representative,2.0,"Nice people, easy job to learn.",Like all companies only about money. Doesn't really work with lower level employees. Job hours are horrible. Must be extremely flexible.,1 person found this review helpful,2017-01-10, Anonymous Employee ,,,Former Employee,
635,Sales Supervisor,5.0,Effective sales management training and motivation,I have none at this time,Be the first to find this review helpful,2017-01-06, Sales Manager ,Hauppauge, NY,Current Employee,
636,Can't Recomend,2.0,"For the over 12 years i worked for Cablevision the job was VERY good to me Locations,Hours,pay and Amazing coworkers.",In the 6 months i worked for Altice the STRESS level was intense to the point you dred going to work. You are just a number to them. There is no focus on employees or customer only on how much money they can save. Tomorrow your job may be the savings. BEWARE!!!,6 people found this review helpful,2017-01-05, Technician ,Hauppauge, NY,Former Employee, more than 10 years
637,The new mantra:  Change ready.,4.0,"Exciting industry, cutting edge tv, telecom, and internet. Customer facing employees have to be good at diffusing a fair amount of bad will that the industry has earned with questionable business practices from pricing to misleading advertising. Customer education is a significant part of the job. Solid pay and benefits package.","Generally declining work conditions due to new ownership cost cutting focus. Seniority has no impact on anything. It's all about ""stacked rankings""- you are pitted against all your colleagues so there is actually an incentive NOT to offer help or to ask for it. Immediate supervisors have no power, everything is decided several levels up. You will be evaluated by numbers- call handle time and customer surveys that often reflect dissatisfaction with the company not you. Little on-going training is offered. Policies change at the speed of light. Extremely tight time restraints. Benefits are steadily being scaled back. Morale has plunged since the ownership change to the point the union movement is gaining strength but generally loses in the end. Layoffs and early retirement programs are thinning the herd of senior personnel while hiring of new people goes on in the name of cost cutting not performance or customer satisfaction. Many feel the promises made to the PSC in the sale to keep jobs of customer facing employees in the tri state was broken within weeks of the sale.",8 people found this review helpful,2017-01-04, Technical Support Representative ,Jericho, NY,Current Employee, more than 10 years
638,Director IT - Business Platforms,3.0,The future of AlticeUSA is uncertain at this time. There has been so much change and turnover ongoing since they purchased Cablevision.,They are out sourcing and relocating many jobs in their other territories. They are reducing workforce in great numbers. Not the same company it once was. Part of the fabric of Long Island. Reducing benefits and not spending money on capital projects that are not customer facing so if your support the business (back office) in corporate jobs there is a great reduction in spending and capital projects are being cancelled.,2 people found this review helpful,2017-01-04, Director ,Bethpage, NY,Current Employee, more than 10 years
639,HR,4.0,Great benefits when it was Cablevision,Too many changes that continue to take place.,3 people found this review helpful,2017-01-03,  ,Farmingdale, NY,Current Employee, more than 10 years
640,Its only going to get worse,1.0,"The people, the benefits(although they are already being cut)","The company is going to be slashed down to bare bones. The owner stated he doesn't like to play salaries, except for his own. Another  formerly company down the tubes. Yay 1 percenters!!",5 people found this review helpful,2017-01-03, Anonymous Employee ,Bethpage, NY,Current Employee, more than 5 years
641,Not a pleasant place to be,1.0,At this time there are no pros.,Most departments are being outsourced. A do more with much less and don't complain. Benefits are being cuts in all areas. The employees are only numbers and nothing more.,4 people found this review helpful,2017-01-01, Anonymous Employee ,,,Current Employee, more than 10 years
642,Not good under Altice USA,2.0,Good employee benefits and policies,New management's policies are not employee centric,1 person found this review helpful,2016-12-30, Senior Analyst ,Jericho, NY,Former Employee, less than 1 year
643,"Liars, not trustworthy",2.0,"With cablevision: good colleagues,  great benefits, free cable package, overtime, doubletime, 10 holidays, 10 sick days after 3yrs, holiday bonus, merit increase. Just to name a few.","After cablevision sale to altice(aka: Slasher) they slashed benefits,slashed cable package,slashed 600 plus employees in CT, slashed 300 logistics, slashed 3 sick days, 1 holiday, holiday bonus, will slash merit increase. All after promising no big changes within 1yr of purchase of company from cablevision. 7/1/16 final sale was complete, all these changes were within the past few months. All while the CEO put a down payment on a 31 million dollar megamansion in nyc, under an LLC to try and remain discreet. SNEAKY. NOT ALL OF US ARE BLIND. But they tell us to trust them. Altice is no good for us.",8 people found this review helpful,2016-12-28, Field Service Technician ,,,Current Employee, more than 3 years
644,Good Entry Oppt,3.0,"Great Cable package, Health Benefits start day one and Verizon Discount","Quick and rushed training on all products, micro managed which is understandable due to industry call center but would be difficult for someone that has not been in a call center environment.  Schedule not family life compatible.",1 person found this review helpful,2016-12-24, Technical Support ,Newark, NJ,Current Employee, less than 1 year
645,Technical Support Representative,3.0,Good salary. Flexible time off.,"High stress environment, difficult to move up the ladder",1 person found this review helpful,2016-12-21,  ,,,Former Employee,
646,Senior Account Manager- Altice Media Solutions,1.0,"Great coworkers to work with, great benefits and working conditions. Good regional vice president.","Horrible corporate communication, too many chiefs to boss around staff, very disorganized, training program is a joke, exec vps need to be cleared out and start new. too much nepotism. Old boys club. Sales contests are all fixed. High demands from exterior departments and corporate vps that don't have a clue what is involved to keep sales up. Lawyers and accountants dictate to sales managers. Does care about longevitiy of clients.  No respect or consideration from executive vps. Many layoffs occurring with new ownership. Previous owners sold out to Europeans and destroyed company.  Benefit cuts, staff cuts, loss of subscribers.Very sad to see the changes occur there.",3 people found this review helpful,2016-12-20, Senior Account Manager ,Massapequa, NY,Former Employee, less than 1 year
647,Ov2,3.0,"Good wage, it was a close location to my home. Other than that the job was awful and painful to perform","Customers are imbeciles, upper management is even worse than that. They shut our entire facility down. The company will probably fail, bit you may be able to get paid first. Many people on the phones make 30 plus an hour.",4 people found this review helpful,2016-12-09, Tier III Support Technician ,Naugatuck, CT,Former Employee, more than 5 years
648,Costomer Service,1.0,"Fair pay, benefits and co workers. A close commute","Micro-management , No collaboration, fear of job loss, cut of benefits( that we were told would not happen within first year of takeover), outsourcing to the Dominic Republic for Spanish queue that now take English calls, ZERO job security and transparency, nobody to look out for us little people who do the most for the company, poor training. I could go on and on.",1 person found this review helpful,2016-12-09, Customer Service Representative ,Melville, NY,Current Employee, more than 5 years
649,Holiday Bonus Cancelled,1.0,none that I can think of.,"Employee benefits are being removed on a weekly basis. We were just notified that this year will be the end of our Holiday bonus! Myself and other employees have been relying on this bonus every year. This new company has no idea how much they are hurting their employees, or they don't care. Upper management should be ashamed of themselves.",2 people found this review helpful,2016-12-03, Level II Senior Technician ,,,Current Employee,
650,Great pay,4.0,Salary and benefits were fantastic.  Vacation time was generous.  Training and development were fantastic too. Learned a lot co workers were professional.,Micro managment. Technicians not always given the tools and resources to help customers. Performance was based on metrics the were in some ways out of our control.,1 person found this review helpful,2016-12-01, TSR Level III ,Shelton, CT,Former Employee, more than 8 years
651,Tier 2 Tech Support,3.0,Pay and Benefits (free cable tv phone and Internet),"A LOT of time on the phone, basically every second of every day, unless you get into chat. Tough to advance in the company.",Be the first to find this review helpful,2016-11-28, Tier II Tech Support ,Jericho, NY,Former Employee, more than 1 year
652,Becoming Lean and Mean,3.0,"Great Employee Product benefit (free cable), excellent benefits, good performance incentives for certain employees.","Too much bureaucracy, company cutting costs every way possible, management is prone to micro-managing, culture of fear (ie work to not screw up or consequences)",2 people found this review helpful,2016-11-25, Anonymous Employee ,,,Current Employee,
653,great values,5.0,excellent compensation and benefits packages,Forced to use sick and personal time or lose it,Be the first to find this review helpful,2016-11-23,  ,,,Current Employee, more than 10 years
654,Not an easy place to work.,3.0,"Best part about this job was the people you got to work with, along with the pay rate and benefits, such as health, medical, etc and free product.","The schedules (not really family friendly work shifts) and working holidays and being expected to drive in, during all types of crazy weather. Management using fear tactics to run the machine and answering in round about ways when it came to the hard questions.",4 people found this review helpful,2016-11-22, Lead Technical Support Representative ,Shelton, CT,Former Employee, more than 8 years
655,field service,1.0,when it was cablevision it was a good job with a lot of overtime now it just pays the bills,downsizing using contractors cutting over time and benefits,Be the first to find this review helpful,2016-11-22,  ,,,Current Employee,
656,Poorly Run,1.0,Benefits and 401K are good.,Nobody knows what to do when something goes wrong.  Nobody knows who to contact when something goes wrong.  Impossible to take a day off because theres nobody there to back you up.  Poorly run company.  United states isn't the same demographic as Europe where the owner is from.  Learn your demographic.  Customers are not the same here.  Care a little more about them and your employees.  Give them job security...,2 people found this review helpful,2016-11-22, Logistics/Operations ,Port Chester, NY,Former Employee, less than 1 year
657,Good Company to work for,4.0,A good company if you live in Long Island,Merges changes may happen more,Be the first to find this review helpful,2016-11-21,  ,,,Current Employee,
658,TECHNICAL support representative,1.0,Extremely cheap company and they dont care about their employees,They only think about money,1 person found this review helpful,2016-11-17,  ,Seymour, CT,Former Employee, more than 8 years
659,Stack rankings,1.0,The benefits are great and the driving distance to the shop is great.,"The down side to working here is the stack rankings . They put you in competition with your peers in a dog eat dog type of environment . It's. Unhealthy, techs don't even help each other out anymore because of the fight to stay out of the bottom 5%. They cut the bottom 5% every year. Also there is fear amongst the techs that we are gonna lose our joke to the contractors , only because there is a upper management employee who has his own contracting company already established with Altice .",4 people found this review helpful,2016-11-16, Field Service Technician ,Piscataway, NJ,Current Employee, more than 5 years
660,Coordinator,1.0,big company to work for,no room for advancement whatsoever,Be the first to find this review helpful,2016-11-13,  ,Jericho, NY,Former Employee, more than 10 years
661,Changing,3.0,"Benefits, pay, co-workers, close to home",Changes and Demands from Management,Be the first to find this review helpful,2016-11-13,  ,,,Current Employee,
662,Anonymous,1.0,"The people who work here are great, lots of collaboration","Dont value their workers, want to extend business hours while cutting pay",1 person found this review helpful,2016-11-09, Anonymous Employee ,,,Former Employee,
663,PL/SQL Developer,5.0,Nice place to work and competitive envronment,Salary may not be as per market standards,Be the first to find this review helpful,2016-11-06, Lead Developer ,New York, NY,Current Employee, less than 1 year
664,Uncertain Future,3.0,"Great Compensation package with incentives and discounts, they took me in and gave me my first decent job after losing my way in college.  Lots of paid time off, honest work, decent work environment, opportunity to move around in company and get hands dirty with knowledge if desired if you want to in your own position.","Management is hit or miss and tends to become inaccessible or lie on occasion, they basically instill a culture of fear.  You need to know how to handle intense bureaucracy to survive here.  Paid time off can be hard to use for example if you don't plan ahead.  Favoritism commonly expressed by management for certain folks.  Metrics have become unfair and sometimes just plain ridiculous (why are we graded on reporting physical safety incidents in a call center and on downloads of a support app?).  There is also alot negativity in the rank and file with coworkers about, well everything.  Too much cost cutting and a culture of fear especially after acquisition.",5 people found this review helpful,2016-11-05, Technical Support Representative ,Shelton, CT,Former Employee, more than 1 year
665,Its bad not what i was expecting,1.0,"Good paid, good benefits for now lets see after 3 year how it changes. Sick and vacation and personal are paid","Bad training, before a training for a new skill set used to take 1 month now they want you to learn that skill set in 5 hours, for example if you take calls as tech rep for internet and they decide for you to take calls that has to do with billing or cable they would sit you watching a o line instructor for 5 hours and after that to them you are ready to take those calls. But before they used to give reps a month of training so imagine how frustrating it is getting calls and not being able to handle it. My training when i first started was great but that was when cablevision was in charge now it just bad with the new bosses",Be the first to find this review helpful,2016-11-04, Customer Service Representative ,,,Current Employee, less than 1 year
666,Sales,1.0,There are no pros about this company.,Worst thing that could have happened to Cablevision,1 person found this review helpful,2016-11-04, Anonymous Employee ,,,Current Employee,
667,tech,3.0,good pay gradual increase every two years,"Not sure where the company is heading,  select workers got incentive package to consider ,so we are waiting for the 3 years to run out to see what changes will be made.",2 people found this review helpful,2016-11-01, Field Service Technician ,Bridgeport, CT,Current Employee,
668,Great until bought,1.0,Great environment. Benefits are top notch,Cost cutting tactics. Reactive management. Backwards policies. Poor schedules,1 person found this review helpful,2016-10-31,  ,,,Current Employee, more than 10 years
669,"Good till buy out, miss you Cablevision",2.0,"It was a great starter job right out of college, Cablevision took me in with no real work experience and paid for all my schooling. Great benefits, people you work around are great.. except management lol.","Tons of  micro managing, if you dont meet a specific stat or metric you will be hunted down.. seriously. If you used vacation, sick or personal time on specific days/hours you will be on the verge of being terminated for time they gave you lol.",5 people found this review helpful,2016-10-28, Technical Support Representative ,Jericho, NY,Former Employee,
670,"Was going good, till bought out",3.0,Great place to work and advance your skills,"Company was bought out for 18 billion and now new owners are cutting jobs to recoupe their money, company in a while is horrible with communication but yet they specialize in it",4 people found this review helpful,2016-10-25, Senior Network Engineer ,Bronx, NY,Current Employee,
671,Cablevision Review not Altice Yet,3.0,"Pay is great. Overtime was available until Altice came in. Holidays, personal time, sick time and vacation time are paid.",Shifts change every 6 months. 24 hour Call Center. Management is not the best.,1 person found this review helpful,2016-10-24, Customer Support Representative ,Bronx, NY,Current Employee, more than 1 year
672,Overall great company!,4.0,"Great pay, benefits, perks, and work environment!!","Micro managing, upper management not direct..",1 person found this review helpful,2016-10-21, Technical Support Representative III ,Shelton, CT,Current Employee, more than 3 years
673,Working at Altice,3.0,"Working at Altice is a fast-paced dynamic environment.  As this European company has entered the into the US market, the growth potential and company aspirations are boundless and you feel that culture in the day-to-day operations.",The company is very bureaucratic in approach on many aspects - with process control in the hands of very few.  This makes typical business processes very cumbersome.,Be the first to find this review helpful,2016-10-17,  ,,,Current Employee,
674,Human Resources Associate,4.0,"Excellent benefits, flexibility and great people",The company is going through a transformation but still an exciting place to work,Be the first to find this review helpful,2016-10-17,  ,,,Current Employee,
675,Change is constant...pay is good after time,3.0,"Chance to move up in the company
Tuition reimbursement
Good 401k plan & benefits
Job is simple, but gets monotonous","Shift bids can be hectic and not provide needed coverage
Bilingual queues never get enough support and bear the brunt of the workload",Be the first to find this review helpful,2016-10-12, Anonymous Employee ,,,Former Employee,
676,Director,2.0,"Fun industry to work for - lot's of changes and challenges.  Also lots of jobs, although many are entry level and/or customer support","Pay can be low, and lots of stress - company was just acquired and going thru almost constant restructurings and staff changes",Be the first to find this review helpful,2016-10-03, Director ,Bronxville, NY,Former Employee, more than 1 year
677,Great workplace!,4.0,This company is undergoing changes after a recent acquisition but has kept it's family type of feel and environment.,There are not a lot of cons for this organization. The main concern is that upper management is very inaccessible.,1 person found this review helpful,2016-09-30, Technical Support Representative ,New York, NY,Current Employee, less than 1 year
678,Meh,2.0,"There is no reason to work here unless you want your soul crushed, increased anxiety, and have your performance measured on things you can't control",Its a call center environment. Nothing good comes from that.,1 person found this review helpful,2016-09-30,  ,,,Current Employee,
679,Shaky ground,2.0,"Local, employees are good people.","Since the purchase, moral is low, communication and direction from management is lacking.",Be the first to find this review helpful,2016-09-21,  ,,,Current Employee,
680,Layoff within their first year,2.0,"Altice provides great pay, benefits, the opportunity to leave your job behind you when you clock out. Having a desk job is great as you never have to deal with extreme temperatures.","Micromanagement and layoffs within the first year of the Altice takeover. Shortly after the sale of Cablevision to Altice USA, there were obvious culture changes within the work environment.",3 people found this review helpful,2016-09-20,  ,Shelton, CT,Current Employee, less than 1 year
681,Great company,5.0,Overall a great company to work for. Great benefits packages. Lots of communication. Friendly environment.,Not many cons that I can really attest to,Be the first to find this review helpful,2016-09-20,  ,,,Current Employee,
682,False sense of transparency. For profit company only. No career potential and full of red tape.,1.0,Current benefits are medical which ends this year and only lasted this long because It was part of the previous owners sale agreement.,"Really too much to state. This is a for profit company full of red tape and have been going through all departments laying off thousands and stated ""if there still is fat on the bone it will be gone"". You're hands are tied and there really is no room for advancement due to outsourcing of jobs overseas and to contractors. Stay away",2 people found this review helpful,2016-09-17, Field Service Technician ,,,Current Employee, more than 5 years
